process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.0651, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0062, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4383, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4321, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4074, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0617, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0802, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0988, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0988, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1049, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1235, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0802, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0926, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1049, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0864, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0802, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0864, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1790, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1975, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2716, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1728, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0926, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0741, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0432, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0679, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0494, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0556, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0617, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0679, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0679, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0741, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0741, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1049, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2654, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2654, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2531, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1605, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2284, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3580, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2963, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2963, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2654, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3086, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3210, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.3951, device='cuda:3', dtype=torch.float64) 0.324
client1 closes
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.0309, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0309, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3580, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4198, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0741, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2160, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4753, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3580, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0926, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0802, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2654, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1975, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1111, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2407, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3827, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3580, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2654, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2284, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1914, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1852, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3086, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3457, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3951, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4136, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3889, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3642, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3457, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3580, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4012, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4012, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4321, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4815, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.5556, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.5988, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4753, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4074, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4074, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4074, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4198, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4259, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3951, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3457, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3395, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3025, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2037, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1790, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2654, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3272, device='cuda:3', dtype=torch.float64) 0.324
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.4074, device='cuda:3', dtype=torch.float64) 0.324
client1 closes
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.0178, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0710, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2959, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0118, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3550, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2426, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.1124, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3373, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2544, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0355, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0533, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3136, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3609, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3254, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4260, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3609, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4379, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6568, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7633, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7456, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6746, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7633, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7929, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.8284, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.8225, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7219, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6686, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5740, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5680, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6272, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6036, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6627, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6864, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7219, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7278, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7396, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7101, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6568, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6036, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5503, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4379, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5976, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6509, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6509, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7278, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6391, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3728, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2781, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7219, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6568, device='cuda:4', dtype=torch.float64) 0.338
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.1479, device='cuda:4', dtype=torch.float64) 0.338
client2 closes
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.3136, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0533, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0651, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0237, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0533, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0888, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1893, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3432, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2781, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2367, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3905, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3373, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3314, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2544, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1361, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1420, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1538, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2012, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2249, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2426, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2840, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2367, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2485, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1893, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1361, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1775, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2367, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2959, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3314, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3669, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3669, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3846, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4024, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3964, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3787, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3669, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3905, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3846, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3846, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4083, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3905, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3846, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3787, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3787, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3669, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3728, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3609, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3905, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3787, device='cuda:2', dtype=torch.float64) 0.338
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.1124, device='cuda:2', dtype=torch.float64) 0.338
client0 closes
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.3136, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0651, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.0651, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1834, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.1834, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3432, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2663, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3077, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2604, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2959, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2899, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4083, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3905, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3373, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2426, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3432, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3964, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4438, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4615, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3314, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3373, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3905, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4497, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4734, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.5089, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.5325, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.5621, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.5148, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.5030, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4260, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3728, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4142, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4497, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4911, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4675, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3964, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4970, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.4556, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.5089, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3254, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3077, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2663, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2485, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2367, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2604, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2840, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.2899, device='cuda:2', dtype=torch.float64) 0.338
tensor(0.3136, device='cuda:2', dtype=torch.float64) 0.338
process model
cuda:2 cuda:2 cuda:2 cuda:2 cuda:2 cuda:2
tensor(0.3550, device='cuda:2', dtype=torch.float64) 0.338
client0 closes
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.0309, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4198, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4198, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0247, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3765, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0802, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0864, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1173, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2778, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1667, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2037, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2716, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2593, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4198, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.5432, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.6235, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4259, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2037, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2160, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1852, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0494, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0370, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0432, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1605, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1790, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2222, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2840, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3642, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3889, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4012, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3580, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3333, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4259, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2531, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1605, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1173, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1605, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1173, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1235, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1173, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1296, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1235, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1543, device='cuda:3', dtype=torch.float64) 0.324
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.1049, device='cuda:3', dtype=torch.float64) 0.324
client1 closes
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.0178, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0118, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0118, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4201, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2130, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3077, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3136, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5562, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6686, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6982, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.8047, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.8935, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7396, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3373, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4083, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2781, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3195, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3846, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3728, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2189, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6154, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7633, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6805, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4911, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7574, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7278, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6154, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.4970, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5385, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6213, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6982, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7278, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6627, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5089, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.5207, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.1716, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.1065, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2071, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2189, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.2130, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3254, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3550, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3077, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3728, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.7041, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.6805, device='cuda:4', dtype=torch.float64) 0.338
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.1834, device='cuda:4', dtype=torch.float64) 0.338
client2 closes
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.0309, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3457, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3395, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0185, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2778, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0185, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2840, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0370, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1420, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.5370, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.4383, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2840, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2037, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1790, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0926, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0432, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0494, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0556, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0926, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.0864, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1235, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1543, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1790, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2160, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2593, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2963, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2963, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3272, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1852, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.1728, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2469, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3210, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3704, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3889, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3457, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3272, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3086, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3025, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3210, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3333, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3148, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2901, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3025, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3086, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.2963, device='cuda:3', dtype=torch.float64) 0.324
tensor(0.3025, device='cuda:3', dtype=torch.float64) 0.324
process model
cuda:3 cuda:3 cuda:3 cuda:3 cuda:3 cuda:3
tensor(0.2160, device='cuda:3', dtype=torch.float64) 0.324
client1 closes
process model
cuda:4 cuda:4 cuda:4 cuda:4 cuda:4 cuda:4
tensor(0.0178, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3018, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.3787, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.1834, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0296, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0237, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0296, device='cuda:4', dtype=torch.float64) 0.338
tensor(0.0769, device='cuda:4', dtype=torch.float64) 0.338
